order_id,shipment_date,expected_delivery_date,delivery_date,on_time_delivery
O801096,2024-04-09 13:40:53,2024-04-11 13:40:53,2024-04-11 13:40:53,1.0
O802446,2024-04-08 15:44:50,2024-04-12 15:44:50,2024-04-12 15:44:50,1.0
O804926,2024-04-09 17:03:00,2024-04-14 17:03:00,2024-04-19 17:03:00,0.0
O807992,2024-04-08 21:09:50,2024-04-11 21:09:50,2024-04-11 21:09:50,1.0
O805072,2024-04-08 22:35:55,2024-04-11 22:35:55,,
O802005,2024-04-09 22:37:54,2024-04-13 22:37:54,,
O804275,2024-04-09 23:57:45,2024-04-14 23:57:45,,
O801434,2024-04-09 00:26:35,2024-04-15 00:26:35,,
O801438,2024-04-10 02:44:15,2024-04-14 02:44:15,2024-04-18 02:44:15,0.0
O804903,2024-04-10 04:07:57,2024-04-13 04:07:57,2024-04-13 04:07:57,1.0
O804331,2024-04-09 12:14:42,2024-04-14 12:14:42,2024-04-14 12:14:42,1.0
O807224,2024-04-10 13:02:33,2024-04-11 13:02:33,2024-04-11 13:02:33,1.0
O808756,2024-04-10 13:18:14,2024-04-14 13:18:14,2024-04-14 13:18:14,1.0
O806761,2024-04-09 17:44:29,2024-04-11 17:44:29,,
O803321,2024-04-09 18:30:09,2024-04-13 18:30:09,2024-04-13 18:30:09,1.0
O809966,2024-04-09 20:33:55,2024-04-12 20:33:55,2024-04-12 20:33:55,1.0
O809120,2024-04-09 21:02:51,2024-04-13 21:02:51,2024-04-13 21:02:51,1.0
O807693,2024-04-09 21:49:01,2024-04-12 21:49:01,2024-04-17 21:49:01,0.0
O805822,2024-04-10 23:31:47,2024-04-11 23:31:47,2024-04-11 23:31:47,1.0
O811866,2024-04-11 00:50:43,2024-04-15 00:50:43,2024-04-15 00:50:43,1.0
O808919,2024-04-11 01:08:47,2024-04-12 01:08:47,2024-04-12 01:08:47,1.0
O810272,2024-04-11 01:10:52,2024-04-14 01:10:52,2024-04-14 01:10:52,1.0
O810302,2024-04-11 01:27:41,2024-04-13 01:27:41,2024-04-13 01:27:41,1.0
O811376,2024-04-11 01:52:41,2024-04-14 01:52:41,,
O810016,2024-04-11 03:02:10,2024-04-13 03:02:10,,
O806051,2024-04-10 03:35:44,2024-04-15 03:35:44,,
O805982,2024-04-11 03:44:16,2024-04-14 03:44:16,2024-04-14 03:44:16,1.0
O809567,2024-04-10 07:48:37,2024-04-13 07:48:37,2024-04-13 07:48:37,1.0
O811747,2024-04-11 08:00:10,2024-04-16 08:00:10,2024-04-16 08:00:10,1.0
O802315,2024-04-11 08:05:20,2024-04-13 08:05:20,,
O808882,2024-04-11 10:51:51,2024-04-13 10:51:51,2024-04-13 10:51:51,1.0
O800522,2024-04-11 10:52:26,2024-04-16 10:52:26,2024-04-16 10:52:26,1.0
O811857,2024-04-11 12:50:05,2024-04-12 12:50:05,2024-04-14 12:50:05,0.0
O805240,2024-04-10 13:43:54,2024-04-13 13:43:54,2024-04-13 13:43:54,1.0
O807511,2024-04-10 14:10:25,2024-04-14 14:10:25,2024-04-14 14:10:25,1.0
O807001,2024-04-11 18:40:37,2024-04-16 18:40:37,2024-04-16 18:40:37,1.0
O806642,2024-04-11 20:38:37,2024-04-13 20:38:37,2024-04-16 20:38:37,0.0
O807462,2024-04-11 22:54:25,2024-04-14 22:54:25,2024-04-14 22:54:25,1.0
O802898,2024-04-12 00:29:03,2024-04-13 00:29:03,2024-04-13 00:29:03,1.0
O808907,2024-04-12 01:03:04,2024-04-15 01:03:04,,
O810141,2024-04-11 02:04:38,2024-04-16 02:04:38,2024-04-16 02:04:38,1.0
O801019,2024-04-12 04:30:08,2024-04-14 04:30:08,2024-04-14 04:30:08,1.0
O800290,2024-04-11 05:28:07,2024-04-16 05:28:07,2024-04-16 05:28:07,1.0
O804528,2024-04-12 06:01:58,2024-04-15 06:01:58,2024-04-15 06:01:58,1.0
O804847,2024-04-11 06:56:05,2024-04-15 06:56:05,2024-04-15 06:56:05,1.0
O802551,2024-04-11 08:10:17,2024-04-15 08:10:17,2024-04-15 08:10:17,1.0
O808046,2024-04-11 08:11:01,2024-04-15 08:11:01,2024-04-15 08:11:01,1.0
O810489,2024-04-12 12:05:25,2024-04-15 12:05:25,2024-04-15 12:05:25,1.0
O807374,2024-04-11 14:59:23,2024-04-15 14:59:23,,
O806281,2024-04-11 15:10:53,2024-04-14 15:10:53,2024-04-14 15:10:53,1.0
O808871,2024-04-12 16:53:23,2024-04-14 16:53:23,,
O808124,2024-04-12 18:04:28,2024-04-16 18:04:28,2024-04-16 18:04:28,1.0
O804090,2024-04-11 18:04:35,2024-04-16 18:04:35,2024-04-16 18:04:35,1.0
O801847,2024-04-11 19:06:05,2024-04-16 19:06:05,2024-04-16 19:06:05,1.0
O801206,2024-04-11 19:22:46,2024-04-17 19:22:46,2024-04-17 19:22:46,1.0
O806583,2024-04-11 19:32:01,2024-04-14 19:32:01,2024-04-14 19:32:01,1.0
O809327,2024-04-12 21:02:40,2024-04-14 21:02:40,2024-04-14 21:02:40,1.0
O807606,2024-04-12 22:15:41,2024-04-16 22:15:41,,
O806779,2024-04-13 04:38:53,2024-04-15 04:38:53,2024-04-15 04:38:53,1.0
O807704,2024-04-13 04:40:06,2024-04-16 04:40:06,2024-04-16 04:40:06,1.0
O801859,2024-04-13 04:55:47,2024-04-16 04:55:47,2024-04-16 04:55:47,1.0
O801667,2024-04-12 06:14:10,2024-04-17 06:14:10,2024-04-17 06:14:10,1.0
O805613,2024-04-13 06:52:08,2024-04-17 06:52:08,2024-04-17 06:52:08,1.0
O800555,2024-04-12 07:42:18,2024-04-15 07:42:18,,
O800227,2024-04-13 08:46:03,2024-04-16 08:46:03,2024-04-16 08:46:03,1.0
O810873,2024-04-12 09:06:42,2024-04-18 09:06:42,2024-04-18 09:06:42,1.0
O808752,2024-04-13 09:27:04,2024-04-17 09:27:04,2024-04-17 09:27:04,1.0
O807098,2024-04-13 10:07:38,2024-04-16 10:07:38,2024-04-16 10:07:38,1.0
O805639,2024-04-12 10:56:14,2024-04-15 10:56:14,,
O809550,2024-04-12 12:20:56,2024-04-16 12:20:56,2024-04-16 12:20:56,1.0
O809883,2024-04-12 12:58:36,2024-04-15 12:58:36,2024-04-15 12:58:36,1.0
O809389,2024-04-12 15:08:34,2024-04-16 15:08:34,2024-04-16 15:08:34,1.0
O803483,2024-04-12 15:17:09,2024-04-16 15:17:09,2024-04-16 15:17:09,1.0
O808924,2024-04-13 18:13:03,2024-04-15 18:13:03,2024-04-15 18:13:03,1.0
O806586,2024-04-12 18:43:06,2024-04-15 18:43:06,2024-04-15 18:43:06,1.0
O805660,2024-04-12 20:54:27,2024-04-18 20:54:27,,
O804821,2024-04-12 21:29:22,2024-04-17 21:29:22,2024-04-17 21:29:22,1.0
O801762,2024-04-13 21:31:18,2024-04-15 21:31:18,2024-04-15 21:31:18,1.0
O803098,2024-04-13 01:05:21,2024-04-18 01:05:21,2024-04-20 01:05:21,0.0
O808448,2024-04-13 02:58:51,2024-04-17 02:58:51,,
O803137,2024-04-13 03:50:42,2024-04-17 03:50:42,2024-04-17 03:50:42,1.0
O809233,2024-04-13 03:57:52,2024-04-18 03:57:52,,
O806384,2024-04-13 04:57:13,2024-04-17 04:57:13,2024-04-17 04:57:13,1.0
O807977,2024-04-13 06:34:02,2024-04-15 06:34:02,2024-04-15 06:34:02,1.0
O802766,2024-04-13 06:50:20,2024-04-16 06:50:20,,
O807751,2024-04-14 07:55:49,2024-04-15 07:55:49,2024-04-15 07:55:49,1.0
O805596,2024-04-13 08:00:47,2024-04-17 08:00:47,,
O809547,2024-04-14 08:11:24,2024-04-16 08:11:24,2024-04-16 08:11:24,1.0
O809352,2024-04-14 08:52:07,2024-04-16 08:52:07,2024-04-16 08:52:07,1.0
O806512,2024-04-13 09:25:39,2024-04-19 09:25:39,2024-04-19 09:25:39,1.0
O806393,2024-04-14 10:17:39,2024-04-15 10:17:39,2024-04-15 10:17:39,1.0
O810919,2024-04-13 11:24:33,2024-04-18 11:24:33,2024-04-18 11:24:33,1.0
O810787,2024-04-13 12:24:49,2024-04-19 12:24:49,2024-04-24 12:24:49,0.0
O809346,2024-04-13 13:19:17,2024-04-18 13:19:17,,
O801679,2024-04-14 14:22:55,2024-04-17 14:22:55,2024-04-17 14:22:55,1.0
O809537,2024-04-14 15:23:00,2024-04-19 15:23:00,,
O803589,2024-04-14 15:51:18,2024-04-15 15:51:18,2024-04-15 15:51:18,1.0
O805798,2024-04-14 18:03:34,2024-04-16 18:03:34,2024-04-16 18:03:34,1.0
O806499,2024-04-14 18:30:26,2024-04-15 18:30:26,,
O811362,2024-04-14 18:58:14,2024-04-16 18:58:14,2024-04-16 18:58:14,1.0
O810288,2024-04-13 20:11:39,2024-04-17 20:11:39,,
O804123,2024-04-14 21:21:13,2024-04-16 21:21:13,2024-04-16 21:21:13,1.0
O807636,2024-04-15 00:48:09,2024-04-17 00:48:09,2024-04-17 00:48:09,1.0
O809756,2024-04-15 01:52:35,2024-04-18 01:52:35,,
O806098,2024-04-14 05:53:39,2024-04-19 05:53:39,,
O806257,2024-04-14 06:17:45,2024-04-17 06:17:45,2024-04-17 06:17:45,1.0
O808901,2024-04-14 08:19:13,2024-04-19 08:19:13,,
O805099,2024-04-15 08:33:28,2024-04-18 08:33:28,,
O801100,2024-04-15 09:10:33,2024-04-18 09:10:33,,
O801657,2024-04-14 09:33:05,2024-04-18 09:33:05,2024-04-18 09:33:05,1.0
O810831,2024-04-14 13:09:12,2024-04-19 13:09:12,2024-04-24 13:09:12,0.0
O803422,2024-04-15 13:39:10,2024-04-19 13:39:10,2024-04-19 13:39:10,1.0
O810021,2024-04-14 14:44:18,2024-04-19 14:44:18,2024-04-19 14:44:18,1.0
O807808,2024-04-15 14:56:54,2024-04-18 14:56:54,2024-04-18 14:56:54,1.0
O804725,2024-04-14 16:52:55,2024-04-16 16:52:55,,
O801680,2024-04-14 16:54:12,2024-04-17 16:54:12,,
O810820,2024-04-15 17:22:09,2024-04-19 17:22:09,2024-04-19 17:22:09,1.0
O805106,2024-04-14 17:51:59,2024-04-18 17:51:59,,
O805111,2024-04-15 19:35:35,2024-04-16 19:35:35,2024-04-16 19:35:35,1.0
O805638,2024-04-15 20:07:07,2024-04-17 20:07:07,2024-04-17 20:07:07,1.0
O809220,2024-04-15 20:09:12,2024-04-19 20:09:12,2024-04-19 20:09:12,1.0
O808811,2024-04-14 23:58:31,2024-04-18 23:58:31,2024-04-18 23:58:31,1.0
O801167,2024-04-15 01:24:52,2024-04-17 01:24:52,2024-04-17 01:24:52,1.0
O806808,2024-04-15 04:15:43,2024-04-17 04:15:43,2024-04-17 04:15:43,1.0
O806555,2024-04-16 04:32:36,2024-04-21 04:32:36,2024-04-21 04:32:36,1.0
O800839,2024-04-16 05:33:35,2024-04-18 05:33:35,2024-04-18 05:33:35,1.0
O805684,2024-04-15 05:45:13,2024-04-19 05:45:13,,
O801519,2024-04-16 05:57:13,2024-04-18 05:57:13,2024-04-18 05:57:13,1.0
O807017,2024-04-15 06:07:31,2024-04-20 06:07:31,2024-04-20 06:07:31,1.0
O804076,2024-04-16 08:25:03,2024-04-20 08:25:03,2024-04-20 08:25:03,1.0
O806713,2024-04-15 10:29:48,2024-04-19 10:29:48,2024-04-19 10:29:48,1.0
O808552,2024-04-15 13:34:43,2024-04-20 13:34:43,,
O801352,2024-04-15 17:12:59,2024-04-18 17:12:59,2024-04-21 17:12:59,0.0
O807986,2024-04-15 18:55:08,2024-04-19 18:55:08,2024-04-19 18:55:08,1.0
O806095,2024-04-15 22:02:05,2024-04-18 22:02:05,2024-04-22 22:02:05,0.0
O801738,2024-04-17 00:13:30,2024-04-19 00:13:30,,
O806861,2024-04-16 00:51:19,2024-04-21 00:51:19,2024-04-21 00:51:19,1.0
O810294,2024-04-16 01:03:49,2024-04-22 01:03:49,,
O800724,2024-04-17 01:31:47,2024-04-20 01:31:47,,
O807477,2024-04-17 02:07:10,2024-04-19 02:07:10,2024-04-19 02:07:10,1.0
O806177,2024-04-16 03:02:24,2024-04-18 03:02:24,,
O806104,2024-04-17 04:33:56,2024-04-18 04:33:56,2024-04-18 04:33:56,1.0
O808794,2024-04-17 05:08:04,2024-04-19 05:08:04,2024-04-19 05:08:04,1.0
O805341,2024-04-16 09:12:51,2024-04-19 09:12:51,2024-04-19 09:12:51,1.0
O801496,2024-04-16 11:53:14,2024-04-18 11:53:14,2024-04-18 11:53:14,1.0
O800281,2024-04-17 18:13:27,2024-04-22 18:13:27,2024-04-22 18:13:27,1.0
O801954,2024-04-16 20:37:20,2024-04-20 20:37:20,,
O810602,2024-04-17 00:47:23,2024-04-19 00:47:23,2024-04-19 00:47:23,1.0
O800388,2024-04-17 02:21:34,2024-04-21 02:21:34,2024-04-21 02:21:34,1.0
O800915,2024-04-18 03:26:39,2024-04-22 03:26:39,2024-04-22 03:26:39,1.0
O802787,2024-04-17 04:30:17,2024-04-20 04:30:17,,
O804955,2024-04-17 07:26:09,2024-04-22 07:26:09,2024-04-22 07:26:09,1.0
O801006,2024-04-18 08:30:45,2024-04-22 08:30:45,,
O804041,2024-04-18 08:44:43,2024-04-19 08:44:43,2024-04-19 08:44:43,1.0
O801996,2024-04-17 09:02:55,2024-04-20 09:02:55,2024-04-20 09:02:55,1.0
O804930,2024-04-18 10:48:00,2024-04-19 10:48:00,2024-04-19 10:48:00,1.0
O811089,2024-04-17 10:54:14,2024-04-19 10:54:14,2024-04-19 10:54:14,1.0
O804227,2024-04-17 11:22:56,2024-04-22 11:22:56,,
O805718,2024-04-17 12:45:48,2024-04-19 12:45:48,2024-04-19 12:45:48,1.0
O806732,2024-04-18 12:48:03,2024-04-21 12:48:03,,
O805095,2024-04-17 19:21:42,2024-04-21 19:21:42,,
O807996,2024-04-18 20:39:37,2024-04-21 20:39:37,2024-04-21 20:39:37,1.0
O808982,2024-04-18 20:46:41,2024-04-22 20:46:41,2024-04-22 20:46:41,1.0
O811168,2024-04-17 22:28:44,2024-04-21 22:28:44,2024-04-21 22:28:44,1.0
O809078,2024-04-18 22:43:26,2024-04-23 22:43:26,,
O806882,2024-04-17 23:39:25,2024-04-21 23:39:25,2024-04-21 23:39:25,1.0
O809615,2024-04-19 01:55:19,2024-04-22 01:55:19,2024-04-22 01:55:19,1.0
O809758,2024-04-18 02:41:51,2024-04-20 02:41:51,2024-04-20 02:41:51,1.0
O802701,2024-04-18 02:42:25,2024-04-22 02:42:25,2024-04-22 02:42:25,1.0
O810815,2024-04-19 02:44:41,2024-04-22 02:44:41,2024-04-22 02:44:41,1.0
O802113,2024-04-19 02:46:17,2024-04-24 02:46:17,,
O807917,2024-04-19 03:15:45,2024-04-21 03:15:45,2024-04-21 03:15:45,1.0
O801673,2024-04-19 03:31:42,2024-04-24 03:31:42,2024-04-24 03:31:42,1.0
O802602,2024-04-19 04:11:46,2024-04-20 04:11:46,2024-04-20 04:11:46,1.0
O810561,2024-04-18 05:10:37,2024-04-21 05:10:37,2024-04-21 05:10:37,1.0
O808047,2024-04-19 05:26:48,2024-04-24 05:26:48,2024-04-24 05:26:48,1.0
O810216,2024-04-18 05:29:56,2024-04-21 05:29:56,2024-04-21 05:29:56,1.0
O807250,2024-04-19 09:26:03,2024-04-24 09:26:03,2024-04-24 09:26:03,1.0
O802450,2024-04-19 10:58:18,2024-04-24 10:58:18,2024-04-27 10:58:18,0.0
O801661,2024-04-19 11:28:24,2024-04-21 11:28:24,,
O809402,2024-04-19 11:52:47,2024-04-22 11:52:47,2024-04-27 11:52:47,0.0
O801975,2024-04-19 12:05:18,2024-04-21 12:05:18,,
O806756,2024-04-19 12:23:43,2024-04-23 12:23:43,2024-04-23 12:23:43,1.0
O811802,2024-04-18 13:40:57,2024-04-20 13:40:57,2024-04-20 13:40:57,1.0
O811984,2024-04-19 16:48:23,2024-04-21 16:48:23,2024-04-24 16:48:23,0.0
O809438,2024-04-19 19:11:32,2024-04-23 19:11:32,,
O804024,2024-04-19 19:44:57,2024-04-23 19:44:57,,
O800297,2024-04-19 21:06:33,2024-04-23 21:06:33,2024-04-23 21:06:33,1.0
O807936,2024-04-19 23:36:36,2024-04-21 23:36:36,2024-04-21 23:36:36,1.0
O808690,2024-04-19 01:31:49,2024-04-23 01:31:49,2024-04-23 01:31:49,1.0
O811017,2024-04-19 03:32:38,2024-04-22 03:32:38,,
O802195,2024-04-20 04:10:21,2024-04-23 04:10:21,2024-04-23 04:10:21,1.0
O804266,2024-04-20 05:24:50,2024-04-22 05:24:50,2024-04-22 05:24:50,1.0
O807197,2024-04-19 06:07:43,2024-04-24 06:07:43,2024-04-24 06:07:43,1.0
O803316,2024-04-19 06:26:14,2024-04-23 06:26:14,,
O803075,2024-04-20 07:07:52,2024-04-24 07:07:52,2024-04-24 07:07:52,1.0
O804239,2024-04-19 09:30:58,2024-04-22 09:30:58,2024-04-24 09:30:58,0.0
O809428,2024-04-20 10:48:05,2024-04-24 10:48:05,2024-04-24 10:48:05,1.0
O806415,2024-04-19 11:54:12,2024-04-22 11:54:12,2024-04-22 11:54:12,1.0
O809291,2024-04-19 11:56:47,2024-04-22 11:56:47,,
O801061,2024-04-19 12:37:16,2024-04-25 12:37:16,2024-04-25 12:37:16,1.0
O807982,2024-04-19 12:41:35,2024-04-23 12:41:35,2024-04-23 12:41:35,1.0
O803632,2024-04-20 13:42:48,2024-04-22 13:42:48,2024-04-22 13:42:48,1.0
O800937,2024-04-20 14:55:05,2024-04-23 14:55:05,,
O806232,2024-04-19 15:01:57,2024-04-24 15:01:57,2024-04-24 15:01:57,1.0
O802080,2024-04-19 16:52:46,2024-04-23 16:52:46,2024-04-23 16:52:46,1.0
O806929,2024-04-19 19:53:02,2024-04-23 19:53:02,,
O810945,2024-04-20 20:53:43,2024-04-23 20:53:43,,
O805990,2024-04-20 22:56:17,2024-04-23 22:56:17,2024-04-23 22:56:17,1.0
O804779,2024-04-20 22:57:37,2024-04-23 22:57:37,2024-04-23 22:57:37,1.0
O804025,2024-04-20 01:06:17,2024-04-25 01:06:17,2024-04-25 01:06:17,1.0
O811932,2024-04-21 03:00:58,2024-04-24 03:00:58,2024-04-24 03:00:58,1.0
O805739,2024-04-21 06:21:18,2024-04-23 06:21:18,,
O801121,2024-04-21 06:38:32,2024-04-25 06:38:32,2024-04-25 06:38:32,1.0
O807618,2024-04-20 07:34:40,2024-04-22 07:34:40,,
O801458,2024-04-21 10:58:34,2024-04-23 10:58:34,2024-04-23 10:58:34,1.0
O802310,2024-04-20 15:21:06,2024-04-25 15:21:06,2024-04-25 15:21:06,1.0
O805215,2024-04-21 18:44:32,2024-04-24 18:44:32,2024-04-24 18:44:32,1.0
O807134,2024-04-21 18:49:08,2024-04-26 18:49:08,2024-04-26 18:49:08,1.0
O805788,2024-04-20 18:51:54,2024-04-23 18:51:54,2024-04-23 18:51:54,1.0
O802443,2024-04-22 00:32:18,2024-04-25 00:32:18,2024-04-25 00:32:18,1.0
O803228,2024-04-21 01:20:09,2024-04-26 01:20:09,,
O805691,2024-04-21 02:30:30,2024-04-25 02:30:30,2024-04-25 02:30:30,1.0
O808514,2024-04-22 05:45:17,2024-04-24 05:45:17,2024-04-24 05:45:17,1.0
O801764,2024-04-22 07:05:35,2024-04-23 07:05:35,2024-04-23 07:05:35,1.0
O806019,2024-04-21 07:29:10,2024-04-24 07:29:10,,
O803984,2024-04-21 10:01:11,2024-04-23 10:01:11,2024-04-23 10:01:11,1.0
O803694,2024-04-22 10:55:19,2024-04-24 10:55:19,2024-04-24 10:55:19,1.0
O807639,2024-04-22 10:59:36,2024-04-23 10:59:36,2024-04-23 10:59:36,1.0
O806622,2024-04-22 11:41:09,2024-04-23 11:41:09,2024-04-23 11:41:09,1.0
O810331,2024-04-21 11:51:45,2024-04-24 11:51:45,,
O809889,2024-04-21 11:51:52,2024-04-25 11:51:52,,
O802608,2024-04-22 13:56:03,2024-04-25 13:56:03,2024-04-25 13:56:03,1.0
O808312,2024-04-22 15:52:50,2024-04-26 15:52:50,2024-04-30 15:52:50,0.0
O803592,2024-04-22 18:09:09,2024-04-23 18:09:09,2024-04-23 18:09:09,1.0
O803181,2024-04-21 18:27:48,2024-04-23 18:27:48,2024-04-23 18:27:48,1.0
O809235,2024-04-22 18:48:03,2024-04-24 18:48:03,2024-04-24 18:48:03,1.0
O806154,2024-04-22 19:32:37,2024-04-25 19:32:37,2024-04-25 19:32:37,1.0
O804991,2024-04-22 22:30:51,2024-04-24 22:30:51,2024-04-24 22:30:51,1.0
O810261,2024-04-21 23:55:05,2024-04-24 23:55:05,2024-04-24 23:55:05,1.0
O809583,2024-04-22 00:08:47,2024-04-24 00:08:47,,
O807450,2024-04-22 00:29:16,2024-04-26 00:29:16,2024-04-26 00:29:16,1.0
O811837,2024-04-22 04:03:04,2024-04-26 04:03:04,2024-04-26 04:03:04,1.0
O801819,2024-04-22 04:06:22,2024-04-26 04:06:22,2024-04-26 04:06:22,1.0
O804450,2024-04-23 05:29:51,2024-04-28 05:29:51,2024-04-28 05:29:51,1.0
O810990,2024-04-22 05:48:19,2024-04-26 05:48:19,2024-04-26 05:48:19,1.0
O800492,2024-04-22 07:34:41,2024-04-27 07:34:41,2024-04-27 07:34:41,1.0
O810801,2024-04-23 08:19:14,2024-04-25 08:19:14,2024-04-25 08:19:14,1.0
O807531,2024-04-23 09:29:19,2024-04-27 09:29:19,,
O808500,2024-04-23 10:12:53,2024-04-27 10:12:53,2024-04-27 10:12:53,1.0
O806358,2024-04-23 11:46:55,2024-04-24 11:46:55,2024-04-24 11:46:55,1.0
O807615,2024-04-22 16:59:24,2024-04-24 16:59:24,2024-04-24 16:59:24,1.0
O808110,2024-04-22 18:18:36,2024-04-27 18:18:36,2024-04-27 18:18:36,1.0
O803536,2024-04-23 18:25:47,2024-04-26 18:25:47,2024-04-26 18:25:47,1.0
O808033,2024-04-23 18:29:11,2024-04-26 18:29:11,,
O802288,2024-04-23 18:38:36,2024-04-26 18:38:36,2024-04-26 18:38:36,1.0
O800949,2024-04-22 19:34:06,2024-04-26 19:34:06,,
O806142,2024-04-23 23:40:06,2024-04-24 23:40:06,2024-04-26 23:40:06,0.0
O801446,2024-04-24 01:01:32,2024-04-25 01:01:32,2024-04-25 01:01:32,1.0
O810187,2024-04-24 02:43:27,2024-04-27 02:43:27,2024-05-02 02:43:27,0.0
O802152,2024-04-24 03:14:04,2024-04-29 03:14:04,2024-04-29 03:14:04,1.0
O811305,2024-04-23 04:08:11,2024-04-27 04:08:11,2024-04-27 04:08:11,1.0
O811759,2024-04-23 05:31:15,2024-04-27 05:31:15,,
O802101,2024-04-23 07:03:10,2024-04-25 07:03:10,,
O806922,2024-04-24 07:06:14,2024-04-28 07:06:14,2024-04-28 07:06:14,1.0
O809296,2024-04-23 08:18:03,2024-04-27 08:18:03,,
O802916,2024-04-24 08:25:04,2024-04-27 08:25:04,2024-04-27 08:25:04,1.0
O803065,2024-04-24 08:36:03,2024-04-28 08:36:03,,
O811401,2024-04-24 08:45:09,2024-04-27 08:45:09,,
O810907,2024-04-23 09:44:07,2024-04-25 09:44:07,2024-04-25 09:44:07,1.0
O800132,2024-04-24 10:42:41,2024-04-27 10:42:41,2024-04-27 10:42:41,1.0
O807199,2024-04-23 12:41:43,2024-04-26 12:41:43,2024-04-26 12:41:43,1.0
O803093,2024-04-23 13:43:46,2024-04-28 13:43:46,2024-04-28 13:43:46,1.0
O804951,2024-04-23 14:58:23,2024-04-26 14:58:23,,
O803841,2024-04-23 16:07:54,2024-04-25 16:07:54,2024-04-25 16:07:54,1.0
O803424,2024-04-24 19:57:35,2024-04-27 19:57:35,2024-04-27 19:57:35,1.0
O807410,2024-04-24 20:10:29,2024-04-27 20:10:29,2024-04-27 20:10:29,1.0
O801420,2024-04-23 21:54:15,2024-04-29 21:54:15,,
O800973,2024-04-23 21:58:00,2024-04-25 21:58:00,2024-04-25 21:58:00,1.0
O803225,2024-04-23 23:37:01,2024-04-26 23:37:01,2024-04-26 23:37:01,1.0
O803696,2024-04-23 23:42:08,2024-04-28 23:42:08,2024-04-28 23:42:08,1.0
O811776,2024-04-24 00:23:34,2024-04-27 00:23:34,2024-04-27 00:23:34,1.0
O801771,2024-04-25 01:20:20,2024-04-29 01:20:20,2024-04-29 01:20:20,1.0
O803743,2024-04-25 05:55:17,2024-04-27 05:55:17,2024-04-27 05:55:17,1.0
O806936,2024-04-24 06:29:40,2024-04-29 06:29:40,2024-04-29 06:29:40,1.0
O807773,2024-04-25 08:18:21,2024-04-28 08:18:21,2024-04-28 08:18:21,1.0
O805620,2024-04-25 08:59:20,2024-04-27 08:59:20,2024-04-27 08:59:20,1.0
O805211,2024-04-24 09:50:26,2024-04-28 09:50:26,2024-04-28 09:50:26,1.0
O802429,2024-04-24 10:16:47,2024-04-27 10:16:47,2024-04-27 10:16:47,1.0
O800921,2024-04-24 11:34:19,2024-04-29 11:34:19,2024-04-29 11:34:19,1.0
O800256,2024-04-25 13:04:45,2024-04-30 13:04:45,,
O809094,2024-04-25 14:36:36,2024-04-30 14:36:36,2024-04-30 14:36:36,1.0
O808467,2024-04-24 15:23:33,2024-04-29 15:23:33,,
O808672,2024-04-25 16:31:40,2024-04-29 16:31:40,2024-04-29 16:31:40,1.0
O800414,2024-04-25 19:02:34,2024-04-28 19:02:34,2024-04-28 19:02:34,1.0
O803408,2024-04-25 19:43:34,2024-04-28 19:43:34,2024-04-28 19:43:34,1.0
O807613,2024-04-25 19:58:00,2024-04-28 19:58:00,2024-04-28 19:58:00,1.0
O801392,2024-04-24 22:41:14,2024-04-29 22:41:14,2024-04-29 22:41:14,1.0
O803996,2024-04-26 00:24:58,2024-04-30 00:24:58,2024-04-30 00:24:58,1.0
O810895,2024-04-25 02:01:46,2024-04-27 02:01:46,2024-04-30 02:01:46,0.0
O809090,2024-04-25 02:03:22,2024-04-29 02:03:22,,
O809974,2024-04-26 02:28:35,2024-04-28 02:28:35,2024-04-28 02:28:35,1.0
O800731,2024-04-26 02:51:59,2024-04-28 02:51:59,2024-04-28 02:51:59,1.0
O804293,2024-04-25 02:53:23,2024-04-28 02:53:23,2024-04-28 02:53:23,1.0
O805539,2024-04-25 02:56:21,2024-04-28 02:56:21,2024-04-28 02:56:21,1.0
O811326,2024-04-25 07:46:03,2024-04-28 07:46:03,,
O806472,2024-04-25 07:47:18,2024-04-29 07:47:18,2024-04-29 07:47:18,1.0
O800336,2024-04-26 10:40:59,2024-05-01 10:40:59,,
O803273,2024-04-26 11:05:22,2024-04-28 11:05:22,2024-04-28 11:05:22,1.0
O800436,2024-04-26 12:29:09,2024-04-28 12:29:09,2024-04-28 12:29:09,1.0
O810971,2024-04-25 12:38:01,2024-04-29 12:38:01,2024-04-29 12:38:01,1.0
O800587,2024-04-25 14:59:49,2024-04-28 14:59:49,2024-04-28 14:59:49,1.0
O810756,2024-04-26 15:37:48,2024-04-29 15:37:48,2024-04-29 15:37:48,1.0
O809546,2024-04-26 15:47:43,2024-04-29 15:47:43,,
O802467,2024-04-26 17:08:24,2024-04-30 17:08:24,2024-04-30 17:08:24,1.0
O803992,2024-04-26 01:16:28,2024-04-29 01:16:28,,
O807436,2024-04-27 01:57:15,2024-05-01 01:57:15,2024-05-03 01:57:15,0.0
O804337,2024-04-27 04:16:59,2024-04-30 04:16:59,,
O806473,2024-04-27 04:19:21,2024-04-29 04:19:21,,
O806716,2024-04-26 06:27:46,2024-04-29 06:27:46,,
O810423,2024-04-26 09:50:10,2024-04-29 09:50:10,2024-04-29 09:50:10,1.0
O811714,2024-04-26 10:42:16,2024-04-29 10:42:16,,
O801905,2024-04-27 12:01:03,2024-04-29 12:01:03,2024-04-29 12:01:03,1.0
