order_id,payment_type,amount,shipping_fee
O809297,Credit Card,,0
O807163,Credit Card,,0
O800397,COD,,0
O810034,UPI,,0
O810870,Debit Card,,0
O803685,Credit Card,,0
O805183,UPI,,0
O800006,UPI,,0
O803234,UPI,,0
O804656,Wallet,,0
O811764,UPI,,0
O806244,COD,,0
O806741,Credit Card,,0
O810202,Credit Card,,0
O809172,Debit Card,,0
O802527,COD,,0
O801852,Debit Card,,0
O804629,COD,,0
O808878,COD,,0
O803254,Debit Card,,0
O804199,Debit Card,,0
O804049,COD,,0
O809852,UPI,,0
O806096,Debit Card,,0
O802226,Credit Card,,0
O804315,UPI,,0
O804427,COD,,0
O805540,UPI,,0
O809987,COD,,0
O806740,COD,,0
O805624,Debit Card,,0
O810446,COD,,0
O804927,UPI,,0
O809712,UPI,,0
O804503,Debit Card,,0
O800043,Credit Card,,0
O806432,Credit Card,,0
O800547,UPI,,0
O807161,COD,,0
O803308,UPI,,0
O806811,UPI,,0
O802992,Credit Card,,0
O807101,COD,,0
O810278,Debit Card,,0
O806168,UPI,,0
O801256,UPI,,0
O809929,Debit Card,,0
O807596,UPI,,0
O800061,Debit Card,,0
O809415,UPI,,0
O808349,UPI,,0
O807939,UPI,,0
O801043,COD,,0
O801229,Credit Card,,0
O807619,UPI,,0
O810262,UPI,,0
O808983,Credit Card,,0
O806220,Credit Card,,0
O810710,Debit Card,,0
O803866,UPI,,0
O804256,Credit Card,,0
O801721,Credit Card,,0
O804918,UPI,,0
O800695,COD,,0
O806834,Credit Card,,0
O810110,Debit Card,,0
O800096,COD,,0
O808153,UPI,,0
O803301,COD,,0
O803497,Debit Card,,0
O800260,COD,,0
O808840,Credit Card,,0
O800322,COD,,0
O810094,Credit Card,,0
O810327,UPI,,0
O802558,COD,,0
O801782,UPI,,0
O811032,Wallet,,0
O802965,UPI,,0
O808777,NetBanking,,0
O808252,UPI,,0
O805989,Credit Card,,0
O803480,UPI,,0
O809700,Debit Card,,0
O808546,Credit Card,,0
O806933,UPI,,0
O809683,UPI,,0
O809847,NetBanking,,0
O808923,Debit Card,,0
O802692,UPI,,0
O811653,UPI,,0
O811773,Debit Card,,0
O801313,Credit Card,,0
O809489,UPI,,0
O801651,Wallet,,0
O805700,Credit Card,,0
O805212,NetBanking,,0
O803300,COD,,0
O806165,COD,,0
O805511,COD,,0
O810729,Debit Card,,0
O802832,UPI,,60
O803409,COD,,0
O807556,Wallet,,0
O802380,UPI,,0
O800036,COD,,0
O811926,COD,,0
O804670,Credit Card,,0
O811363,COD,,0
O802975,COD,,0
O808629,UPI,,0
O800239,Credit Card,,0
O808094,UPI,,0
O804855,UPI,,0
O807360,COD,,0
O802960,UPI,,0
O806766,COD,,0
O805156,Credit Card,,0
O807420,NetBanking,,40
O803103,Credit Card,,0
O809725,UPI,,0
O808498,Credit Card,,0
O806584,UPI,,0
O803327,Credit Card,,0
O805778,UPI,,0
O808384,COD,,40
O801576,UPI,,0
O806440,Debit Card,,0
O811874,Debit Card,,0
O807872,UPI,,0
O808433,Wallet,,0
O800206,Credit Card,,60
O807495,COD,,0
O808953,UPI,,0
O802065,UPI,,0
O807552,UPI,,0
O802596,Credit Card,,0
O806942,COD,,0
O807401,UPI,,0
O806659,Credit Card,,0
O801783,UPI,,40
O805834,UPI,,0
O809283,UPI,,0
O803372,Credit Card,,0
O811783,UPI,,0
O808617,UPI,,0
O807245,Credit Card,,0
O804215,UPI,,0
O807018,Credit Card,,0
O811635,UPI,,0
O801720,NetBanking,,0
O811013,UPI,,0
O802991,Credit Card,,0
O808317,UPI,,0
O800523,UPI,,0
O805402,Credit Card,,0
O811610,Debit Card,,0
O806991,Credit Card,,0
O806867,NetBanking,,0
O808304,Debit Card,,0
O804649,NetBanking,,0
O802794,COD,,0
O805501,UPI,,0
O803166,UPI,,0
O808015,UPI,,0
O810229,UPI,,0
O809703,UPI,,0
O802352,UPI,,0
O809662,Debit Card,,40
O802603,COD,,0
O808828,UPI,,0
O810943,Debit Card,,0
O802162,COD,,0
O811792,COD,,0
O807590,UPI,,0
O805793,Debit Card,,0
O806717,Credit Card,,0
O810448,UPI,,0
O803179,Credit Card,,0
O805792,UPI,,0
O806505,UPI,,0
O804070,Credit Card,,0
O804900,UPI,,0
O803107,UPI,,0
O800429,Credit Card,,0
O807876,COD,,0
O810657,COD,,0
O800396,Credit Card,,0
O808204,UPI,,0
O807249,Debit Card,,0
O801520,Debit Card,,0
O809300,COD,,0
O803555,COD,,0
O802448,COD,,0
O811720,COD,,0
O808932,UPI,,0
O800535,Debit Card,,0
O803668,COD,,0
O802435,Credit Card,,0
O809619,COD,,0
O804989,COD,,0
O805389,UPI,,0
O801725,COD,,0
O810949,UPI,,0
O802924,Credit Card,,0
O808021,COD,,40
O807745,UPI,,0
O806391,Credit Card,,0
O811187,UPI,,0
O803192,NetBanking,,40
O803114,COD,,0
O802977,COD,,0
O803073,Credit Card,,40
O808748,COD,,0
O810944,COD,,0
O809943,Credit Card,,0
O803618,COD,,0
O810143,COD,,0
O807551,UPI,,0
O811268,COD,,0
O809385,UPI,,0
O807123,UPI,,0
O802995,Credit Card,,0
O811217,UPI,,40
O807373,COD,,0
O802506,COD,,0
O805672,Credit Card,,0
O809715,COD,,0
O802042,COD,,0
O801696,UPI,,0
O811959,UPI,,0
O809620,Debit Card,,0
O804602,COD,,0
O802027,COD,,0
O805065,UPI,,0
O802927,Credit Card,,0
O806127,NetBanking,,0
O801017,Credit Card,,0
O807030,UPI,,0
O809286,Debit Card,,0
O808430,COD,,0
O807333,COD,,0
O808276,Wallet,,0
O809330,Credit Card,,0
O805314,UPI,,0
O801665,COD,,0
O804875,NetBanking,,0
O800833,COD,,0
O801583,Credit Card,,0
O804827,UPI,,0
O811165,COD,,0
O811548,Credit Card,,0
O809568,NetBanking,,0
O803326,COD,,0
O803024,Credit Card,,0
O811589,COD,,0
O811112,Credit Card,,0
O806629,Debit Card,,0
O805774,COD,,0
O811929,UPI,,0
O807008,COD,,0
O803782,UPI,,0
O810701,Credit Card,,0
O809747,UPI,,0
O808416,UPI,,0
O805996,UPI,,0
O804245,UPI,,0
O806246,Debit Card,,0
O805534,Credit Card,,0
O806259,UPI,,0
O802087,Credit Card,,0
O803595,Debit Card,,0
O804200,COD,,0
O803432,UPI,,0
O810291,COD,,0
O804021,Credit Card,,0
O810097,UPI,,0
O804402,Debit Card,,0
O805160,Credit Card,,0
O803929,UPI,,0
O809777,COD,,0
O805196,Credit Card,,0
O805513,UPI,,0
O801202,Credit Card,,0
O805284,UPI,,0
O800620,Credit Card,,0
O800174,Debit Card,,0
O803768,UPI,,0
O806491,COD,,0
O801103,Credit Card,,0
O805245,Credit Card,,0
O802599,UPI,,0
O803517,Credit Card,,0
O800478,Credit Card,,0
O802873,UPI,,0
O807597,UPI,,0
O804709,Credit Card,,0
O801701,UPI,,0
O811107,UPI,,0
O801500,COD,,0
O802882,Debit Card,,0
O803050,Credit Card,,0
O800327,COD,,0
O811264,UPI,,0
O808574,Wallet,,0
O807698,UPI,,0
O810798,Credit Card,,0
O810921,Wallet,,0
O810076,UPI,,0
O809622,UPI,,0
O802138,Credit Card,,0
O801393,UPI,,0
O803081,COD,,0
O808190,COD,,0
O802170,COD,,0
O802383,UPI,,0
O809577,COD,,0
O805446,NetBanking,,0
O811439,COD,,0
O801792,Credit Card,,0
O805975,Credit Card,,0
O809155,UPI,,60
O805174,Credit Card,,0
O804347,COD,,0
O805097,UPI,,0
O805078,COD,,0
O805404,UPI,,0
O809950,UPI,,0
O805761,Credit Card,,0
O809242,COD,,0
O810929,COD,,0
O807095,UPI,,0
O809329,UPI,,0
O806037,UPI,,0
O806055,COD,,0
O810459,UPI,,0
O805720,UPI,,0
O802052,COD,,0
O802316,Debit Card,,0
O810079,COD,,0
O800898,UPI,,0
O807791,COD,,0
O800691,UPI,,0
O804353,Debit Card,,0
O809604,Credit Card,,0
O803383,UPI,,0
O808863,UPI,,0
O810923,COD,,0
O805368,COD,,0
O805614,COD,,0
O801116,UPI,,0
O807381,COD,,0
O807006,UPI,,0
O801252,UPI,,0
O803346,Credit Card,,0
O800493,Credit Card,,0
O807900,UPI,,0
O800504,Wallet,,0
O809881,UPI,,0
O805070,NetBanking,,0
O801658,COD,,0
O802096,UPI,,0
O808782,Credit Card,,0
O803957,UPI,,0
O807683,Credit Card,,0
O808820,Credit Card,,0
O810896,UPI,,0
O807673,UPI,,0
O809269,COD,,0
O806057,Debit Card,,0
O808174,UPI,,0
O811208,Credit Card,,60
O808784,Credit Card,,0
O811137,Wallet,,0
O802014,COD,,0
O808197,NetBanking,,0
O800026,UPI,,0
O808817,UPI,,0
O803502,COD,,0
O803855,Debit Card,,0
O809879,UPI,,0
O811292,UPI,,0
O800914,Credit Card,,0
O806463,COD,,0
O809176,Credit Card,,0
O801562,UPI,,0
O808444,UPI,,0
O807303,UPI,,0
O811717,Credit Card,,0
O802366,COD,,0
O808651,Credit Card,,0
O803757,Credit Card,,0
O806959,UPI,,0
O802058,UPI,,0
O800139,Debit Card,,0
O802262,NetBanking,,0
O802308,Wallet,,0
O810171,COD,,0
O802926,Debit Card,,0
O801729,Debit Card,,0
O811850,Credit Card,,0
O807721,Wallet,,0
O809636,COD,,0
O808759,UPI,,0
O807037,Credit Card,,0
O806143,Credit Card,,0
O810067,UPI,,0
O807363,Credit Card,,0
O800494,Credit Card,,0
O810916,COD,,0
O806932,COD,,0
O801979,Credit Card,,0
O802286,UPI,,0
O811775,Credit Card,,40
O809101,UPI,,0
O807674,Credit Card,,0
O801301,Credit Card,,0
O808946,COD,,40
O803620,Credit Card,,0
O811085,UPI,,0
O805622,UPI,,0
O807510,Credit Card,,0
O803474,UPI,,0
O808922,UPI,,0
O811209,COD,,0
O811173,NetBanking,,0
O808293,Debit Card,,0
O801702,Credit Card,,0
O800652,COD,,0
O804962,Wallet,,0
O808150,UPI,,0
O804271,Debit Card,,0
O808181,UPI,,0
O801028,UPI,,40
O801404,Wallet,,0
O804343,UPI,,0
O800917,UPI,,0
O810800,Credit Card,,0
O804103,NetBanking,,0
O805905,UPI,,0
O800395,Credit Card,,0
O811871,Credit Card,,0
O802426,Credit Card,,0
O806798,Credit Card,,0
O811118,UPI,,0
O805704,NetBanking,,0
O806514,Debit Card,,0
O808423,UPI,,0
O809728,Debit Card,,0
O805490,COD,,0
O802521,UPI,,0
O811844,COD,,0
O801383,UPI,,0
O809465,Debit Card,,0
O805281,Debit Card,,0
O807288,Debit Card,,0
O811010,UPI,,0
O806028,UPI,,0
O805060,Credit Card,,0
O804672,UPI,,0
O810681,Credit Card,,0
O805008,NetBanking,,0
O809039,UPI,,60
O809442,NetBanking,,0
O800300,Credit Card,,0
O811307,Credit Card,,0
O811692,UPI,,0
O806537,Credit Card,,0
O800457,Credit Card,,0
O801601,Wallet,,0
O804346,Debit Card,,0
O804529,Debit Card,,0
O806915,Wallet,,0
O804539,UPI,,0
O811029,COD,,0
O801572,COD,,0
O807891,UPI,,0
O802340,Credit Card,,0
O810014,Credit Card,,0
O811796,UPI,,0
O804979,Credit Card,,0
O803489,COD,,0
O803888,UPI,,0
O810625,COD,,0
O806119,COD,,0
O811166,UPI,,0
O801967,COD,,0
O806974,NetBanking,,0
O811702,COD,,0
O809981,COD,,0
O805158,UPI,,40
O809384,Credit Card,,0
O801598,Credit Card,,0
O802238,NetBanking,,0
O807881,Debit Card,,0
O806925,Wallet,,0
O801469,Credit Card,,0
O808947,Credit Card,,0
O800562,Wallet,,0
O808783,Debit Card,,0
O807896,Credit Card,,0
O802304,Credit Card,,0
O803070,NetBanking,,0
O811655,COD,,0
O800811,UPI,,0
O802441,Credit Card,,0
O803511,UPI,,0
O802230,UPI,,0
O807443,COD,,0
O800519,Debit Card,,0
O804677,COD,,0
O809663,Credit Card,,0
O803732,Wallet,,0
O802482,Debit Card,,0
O805919,NetBanking,,0
O804916,COD,,0
O811668,Credit Card,,0
O804533,UPI,,0
O804867,UPI,,0
O809192,NetBanking,,0
O800769,COD,,0
O811917,Credit Card,,0
O804732,UPI,,0
O801765,COD,,0
O802604,NetBanking,,0
O808027,COD,,0
O803965,COD,,0
O802026,Credit Card,,0
O802928,COD,,0
O803411,COD,,0
O801491,UPI,,0
O808757,COD,,0
O811015,Credit Card,,0
O805193,Credit Card,,0
O809194,UPI,,0
O802620,UPI,,0
O809099,COD,,0
O808618,COD,,0
O810706,Wallet,,0
O806727,UPI,,0
O803605,Credit Card,,0
O808668,COD,,0
O804426,UPI,,0
O811275,UPI,,0
O805448,Credit Card,,0
O805484,Debit Card,,0
O810238,UPI,,0
O800415,Credit Card,,0
O801243,COD,,0
O808836,Debit Card,,0
O802200,COD,,0
O803640,COD,,0
O801528,Credit Card,,0
O811346,COD,,0
O802219,COD,,0
O803821,Credit Card,,0
O805221,COD,,0
O811620,Wallet,,0
O802144,Debit Card,,0
O808224,UPI,,0
O807565,COD,,0
O801650,UPI,,0
O800808,Credit Card,,60
O807805,COD,,0
O808167,Debit Card,,0
O811447,Wallet,,0
O805893,Credit Card,,0
O801951,Credit Card,,0
O806899,Credit Card,,0
O801212,Debit Card,,0
O805667,UPI,,0
O809055,UPI,,0
O800289,NetBanking,,0
O802507,Wallet,,0
O811036,UPI,,0
O805962,COD,,0
O809541,COD,,0
O804146,COD,,0
O811955,Credit Card,,0
O804339,UPI,,0
O800968,UPI,,0
O806976,Debit Card,,0
O810597,COD,,0
O810321,UPI,,0
O810109,Credit Card,,0
O806588,UPI,,0
O802312,COD,,0
O800360,COD,,0
O803607,NetBanking,,0
O800412,COD,,0
O803666,UPI,,0
O804881,Credit Card,,0
O800951,COD,,0
O811164,COD,,0
O807261,COD,,0
O802372,COD,,0
O802172,UPI,,0
O806149,COD,,0
O811495,UPI,,0
O804999,COD,,0
O804055,UPI,,0
O810441,UPI,,0
O808426,NetBanking,,0
O802353,UPI,,0
O804434,COD,,0
O810041,UPI,,40
O803196,COD,,0
O805754,Debit Card,,0
O804530,UPI,,0
O801930,UPI,,0
O801284,Credit Card,,0
O809299,Debit Card,,0
O806923,Debit Card,,0
O805735,COD,,0
O805045,Credit Card,,0
O807108,UPI,,0
O805895,UPI,,0
O802424,UPI,,0
O810338,COD,,0
O802851,UPI,,0
O805062,Credit Card,,0
O808845,UPI,,0
O811301,Credit Card,,0
O801416,UPI,,0
O808631,COD,,0
O808927,Credit Card,,0
O808187,Credit Card,,0
O811509,COD,,0
O804889,UPI,,0
O808361,Credit Card,,0
O806226,Debit Card,,0
O806363,Credit Card,,0
O809065,COD,,0
O802237,Credit Card,,0
O806448,UPI,,0
O800660,UPI,,0
O808796,Credit Card,,0
O808930,COD,,0
O806428,COD,,0
O804728,Debit Card,,0
O804824,COD,,0
O804180,UPI,,0
O801554,Credit Card,,0
O811200,Credit Card,,0
O805038,Wallet,,0
O810520,Wallet,,0
O806421,Credit Card,,0
O811829,UPI,,0
O807676,COD,,0
O806399,UPI,,0
O804653,Credit Card,,0
O808589,Credit Card,,0
O809497,UPI,,0
O806140,Credit Card,,0
O805027,Debit Card,,0
O800687,NetBanking,,0
O807184,COD,,0
O810906,Debit Card,,0
O806413,UPI,,0
O802884,UPI,,0
O808662,Debit Card,,0
O811761,Debit Card,,0
O807238,Debit Card,,0
O806058,COD,,0
O801981,UPI,,0
O804410,NetBanking,,0
O809295,UPI,,0
O807317,COD,,0
O804622,UPI,,0
O803219,UPI,,0
O802996,UPI,,0
O809466,COD,,0
O808655,Credit Card,,0
O803459,Credit Card,,0
O806316,UPI,,0
O806824,UPI,,0
O811560,NetBanking,,0
O800993,COD,,0
O810298,UPI,,0
O803132,UPI,,0
O807499,Credit Card,,0
O809830,COD,,0
O806083,UPI,,0
O800635,Debit Card,,0
O806507,COD,,40
O811160,UPI,,0
O805136,Credit Card,,0
O804155,UPI,,0
O805419,UPI,,0
O800230,Credit Card,,0
O807366,Debit Card,,0
O806535,COD,,0
O806215,UPI,,0
O804305,UPI,,0
O806934,Debit Card,,0
O803727,COD,,0
O800451,UPI,,0
O808571,UPI,,0
O801118,COD,,0
O803590,UPI,,0
O807963,Credit Card,,0
O809316,COD,,0
O811535,Credit Card,,0
O804294,Debit Card,,0
O803715,COD,,0
O806289,Credit Card,,0
O804320,UPI,,0
O800205,UPI,,0
O811780,Wallet,,0
O803452,COD,,0
O810201,UPI,,0
O806799,UPI,,0
O805582,UPI,,0
O800116,COD,,0
O807407,Debit Card,,0
O807837,NetBanking,,0
O805085,Debit Card,,0
O809038,COD,,0
O809175,Wallet,,0
O802338,Debit Card,,0
O811939,Debit Card,,0
O809342,UPI,,0
O811057,COD,,0
O806851,UPI,,0
O801509,Debit Card,,0
O803902,COD,,0
O806910,UPI,,0
O803351,UPI,,0
O804139,Credit Card,,0
O810719,UPI,,0
O802983,Debit Card,,0
O810795,UPI,,0
O808870,UPI,,0
O802423,Debit Card,,0
O805230,UPI,,0
O805312,Credit Card,,0
O800841,COD,,0
O808765,UPI,,0
O802849,UPI,,0
O810640,COD,,0
O801262,Credit Card,,0
O806672,Credit Card,,0
O806353,Credit Card,,0
O807581,Credit Card,,0
O807297,COD,,0
O804318,UPI,,0
O800015,UPI,,0
O804037,Credit Card,,0
O800031,Credit Card,,0
O802079,Credit Card,,0
O804329,Credit Card,,0
O804150,COD,,0
O804573,COD,,0
O800911,UPI,,0
O801468,Credit Card,,0
O805747,COD,,0
O810976,Credit Card,,0
O806223,COD,,0
O803815,NetBanking,,0
O805480,UPI,,0
O807069,Credit Card,,0
O808997,COD,,0
O801904,Credit Card,,0
O808493,Credit Card,,0
O810319,COD,,0
O802442,UPI,,0
O803206,UPI,,0
O801919,UPI,,0
O806941,COD,,0
O811481,UPI,,0
O808736,Credit Card,,0
O801455,Credit Card,,0
O811059,COD,,0
O807553,Debit Card,,0
O800844,UPI,,0
O811471,COD,,60
O805882,UPI,,0
O803236,Credit Card,,0
O810264,COD,,0
O801553,Credit Card,,0
O806452,UPI,,0
O810869,COD,,0
O803519,Debit Card,,0
O801176,Credit Card,,0
O804020,COD,,40
O806300,COD,,0
O802697,Credit Card,,0
O805345,Credit Card,,0
O804184,UPI,,0
O808347,UPI,,0
O803294,UPI,,0
O802548,Debit Card,,0
O808527,UPI,,0
O803909,Credit Card,,0
O811992,Credit Card,,0
O800515,Debit Card,,0
O806616,COD,,0
O804579,Wallet,,0
O809011,Credit Card,,0
O805258,COD,,0
O808288,Credit Card,,0
O800012,COD,,0
O806628,COD,,0
O802522,NetBanking,,0
O807371,Credit Card,,0
O802206,UPI,,0
O803565,COD,,0
O804252,Debit Card,,0
O811393,UPI,,0
O800679,Credit Card,,0
O808897,UPI,,0
O805992,UPI,,0
O802639,Wallet,,0
O806873,Credit Card,,0
O802233,COD,,0
O804944,Credit Card,,0
O806241,Debit Card,,0
O810088,Wallet,,0
O800872,Debit Card,,0
O802847,UPI,,0
O811602,COD,,0
O808074,COD,,0
O806386,UPI,,0
O806890,UPI,,0
O808216,UPI,,0
O809613,UPI,,0
O810834,UPI,,0
O803542,NetBanking,,0
O811565,Credit Card,,0
O801002,COD,,0
O807192,Credit Card,,0
O801387,COD,,0
O810668,UPI,,0
O810818,UPI,,0
O810588,COD,,0
O811557,COD,,0
O805023,NetBanking,,0
O803577,Credit Card,,0
O804884,UPI,,0
O800196,UPI,,0
O807628,COD,,0
O803786,COD,,0
O808244,COD,,0
O807451,Credit Card,,0
O809067,Debit Card,,0
O806043,UPI,,0
O807858,COD,,0
O808980,Debit Card,,0
O808685,COD,,0
O810158,COD,,0
O806813,UPI,,0
O800237,UPI,,0
O808561,Wallet,,0
O801806,Credit Card,,0
O808082,UPI,,0
O802085,COD,,0
O804350,UPI,,0
O811772,Credit Card,,0
O803915,Credit Card,,0
O800851,UPI,,0
O810083,Debit Card,,0
O801917,COD,,0
O811696,COD,,0
O800656,Credit Card,,0
O810369,UPI,,0
O809867,Credit Card,,0
O811511,Credit Card,,0
O802472,Wallet,,0
O804515,Credit Card,,0
O803635,Credit Card,,0
O801498,COD,,0
O808678,Credit Card,,0
O807279,COD,,0
O807998,UPI,,0
O804128,COD,,0
O808087,COD,,0
O800744,COD,,0
O809934,UPI,,0
O805485,Wallet,,0
O811517,COD,,0
O807038,UPI,,0
O802141,COD,,0
O805311,COD,,0
O800826,UPI,,0
O809268,UPI,,0
O802003,UPI,,0
O802798,Credit Card,,0
O808562,NetBanking,,0
O801272,Credit Card,,0
O806684,UPI,,0
O806360,Credit Card,,0
O800980,NetBanking,,0
O803005,UPI,,0
O803140,Credit Card,,0
O800178,Debit Card,,0
O811352,Debit Card,,0
O808551,Credit Card,,0
O805249,COD,,0
O803643,Wallet,,0
O803405,COD,,0
O800394,UPI,,0
O804003,UPI,,0
O800875,UPI,,0
O805315,UPI,,0
O806115,COD,,0
O805902,UPI,,40
O808742,Credit Card,,0
O809005,Credit Card,,0
O809516,COD,,0
O804793,Credit Card,,0
O804484,Credit Card,,0
O804750,UPI,,0
O808730,Credit Card,,0
O810604,UPI,,0
O805316,Debit Card,,0
O800682,COD,,0
O804960,COD,,0
O800365,Debit Card,,0
O800214,COD,,0
O809083,UPI,,0
O804438,Credit Card,,0
O804795,UPI,,0
O807961,Wallet,,0
O810900,Credit Card,,0
O802512,UPI,,0
O806261,COD,,0
O802227,Credit Card,,0
O802061,UPI,,0
O810040,COD,,0
O811510,Credit Card,,0
O802718,COD,,0
O803797,COD,,0
O800514,Debit Card,,0
O806031,NetBanking,,0
O808555,COD,,0
O806999,Credit Card,,0
O805864,COD,,0
O808512,UPI,,0
O810721,Wallet,,0
O806216,UPI,,40
O809034,Credit Card,,0
O804051,Credit Card,,0
O808283,UPI,,0
O805125,UPI,,0
O806610,COD,,0
O808225,UPI,,0
O809270,UPI,,0
O800654,COD,,0
O803880,COD,,0
O801839,Credit Card,,0
O804796,Debit Card,,0
O811751,UPI,,0
O810463,COD,,0
O805999,UPI,,0
O808648,Credit Card,,0
O807469,Wallet,,0
O807231,Credit Card,,0
O811952,UPI,,0
O805380,UPI,,0
O803539,UPI,,0
O805401,Credit Card,,0
O810516,Debit Card,,0
O800864,Credit Card,,0
O800099,Credit Card,,0
O808791,UPI,,0
O811441,NetBanking,,0
O806131,Wallet,,0
O804451,UPI,,0
O803185,Credit Card,,0
O802736,UPI,,60
O810975,UPI,,0
O802865,UPI,,0
O808329,UPI,,0
O805617,Debit Card,,0
O810709,Debit Card,,0
O808409,Wallet,,0
O800400,Wallet,,0
O802877,Credit Card,,0
O804850,UPI,,0
O804781,Credit Card,,0
O806401,COD,,0
O808646,NetBanking,,0
O811895,Debit Card,,0
O806042,NetBanking,,0
O809815,UPI,,0
O806829,Credit Card,,0
O804715,UPI,,0
O806686,COD,,0
O811270,UPI,,0
O800450,UPI,,0
O804213,COD,,0
O801618,COD,,0
O806828,NetBanking,,0
O811256,Wallet,,0
O803041,UPI,,0
O800746,NetBanking,,0
O807890,UPI,,0
O808163,Credit Card,,0
O805427,UPI,,0
O808438,COD,,0
O808380,UPI,,0
O804674,UPI,,0
O809975,COD,,0
O810033,COD,,0
O809522,Credit Card,,0
O804196,COD,,0
O808359,UPI,,0
O804452,UPI,,0
O806497,UPI,,0
O808109,COD,,0
O804632,Credit Card,,0
O803998,Credit Card,,0
O804207,UPI,,0
O807202,UPI,,0
O810747,Debit Card,,0
O807772,Debit Card,,0
O810874,UPI,,0
O802573,UPI,,0
O804963,NetBanking,,0
O801192,Credit Card,,0
O811087,UPI,,0
O802212,Credit Card,,0
O809116,UPI,,0
O809309,UPI,,0
O810876,Credit Card,,0
O801831,UPI,,0
O806206,Credit Card,,0
O805346,Credit Card,,0
O801312,COD,,0
O804316,COD,,0
O808889,UPI,,0
O805985,Credit Card,,0
O804727,UPI,,0
O806475,Debit Card,,0
O807777,Credit Card,,0
O804002,Credit Card,,0
O801653,UPI,,0
O801033,COD,,0
O810786,NetBanking,,0
O810437,UPI,,0
O803191,UPI,,0
O800631,UPI,,0
O809390,Credit Card,,0
O800539,COD,,0
O806513,NetBanking,,0
O805139,Debit Card,,0
O804047,COD,,0
O804479,Credit Card,,0
O804789,Debit Card,,0
O811891,COD,,0
O804197,Credit Card,,0
O808979,Debit Card,,0
O808469,Debit Card,,0
O811096,COD,,0
O809095,Credit Card,,0
O803001,UPI,,0
O804585,COD,,0
O811877,UPI,,0
O810318,UPI,,0
O807287,UPI,,0
O801826,UPI,,0
O800924,Credit Card,,0
O807347,COD,,0
O803458,UPI,,0
O801166,UPI,,0
O807473,UPI,,0
O802465,UPI,,0
O803805,COD,,0
O800373,Debit Card,,0
O804257,UPI,,0
O805025,UPI,,0
O808108,Debit Card,,0
O801768,UPI,,0
O803569,Debit Card,,0
O801250,COD,,0
O801670,COD,,0
O803673,UPI,,0
O811791,COD,,0
O801674,Credit Card,,0
O809492,Credit Card,,0
O802870,Debit Card,,0
O808945,Credit Card,,0
O806943,NetBanking,,0
O802691,UPI,,0
O803917,COD,,0
O805867,COD,,0
O803237,UPI,,0
O801444,Credit Card,,0
O811575,UPI,,0
O807156,Credit Card,,60
O801445,Credit Card,,0
O801560,NetBanking,,0
O804966,Credit Card,,0
O810790,COD,,0
O802872,Credit Card,,0
O808487,Credit Card,,0
O801659,UPI,,0
O809469,UPI,,0
O806807,Debit Card,,0
O801841,Credit Card,,0
O804187,Debit Card,,0
O807832,Debit Card,,0
O809959,Credit Card,,0
O802753,UPI,,0
O808808,UPI,,0
O804739,UPI,,0
O810372,Credit Card,,0
O808129,UPI,,0
O811360,Credit Card,,0
O809543,COD,,0
O804153,Credit Card,,0
O811698,Credit Card,,0
O803949,COD,,0
O806903,Credit Card,,0
O811598,UPI,,0
O810982,COD,,0
O804052,UPI,,0
O808830,Debit Card,,0
O807645,COD,,0
O811277,COD,,0
O810757,COD,,0
O811793,Credit Card,,0
O805803,Credit Card,,0
O800780,UPI,,0
O808567,Debit Card,,0
O804967,COD,,0
O810031,Credit Card,,0
O804755,COD,,60
O811225,UPI,,0
O811579,UPI,,0
O804948,UPI,,0
O807331,COD,,0
O801573,UPI,,0
O809523,UPI,,0
O800175,COD,,0
O804205,NetBanking,,0
O806858,UPI,,0
O810551,COD,,0
O801062,UPI,,0
O811428,UPI,,0
O810996,UPI,,40
O808663,UPI,,0
O811544,COD,,0
O805044,Credit Card,,0
O808531,Credit Card,,0
O800708,COD,,0
O809868,Debit Card,,0
O801419,COD,,0
O811284,UPI,,0
O806229,UPI,,0
O800721,COD,,0
O806887,Wallet,,0
O802214,UPI,,0
O807107,UPI,,0
O806680,UPI,,0
O811648,UPI,,0
O810013,Debit Card,,0
O810430,UPI,,0
O808435,Credit Card,,0
O805676,Credit Card,,0
O809587,UPI,,0
O807540,UPI,,0
O809693,Credit Card,,0
O806846,UPI,,0
O808779,Credit Card,,0
O802598,Credit Card,,0
O801784,UPI,,0
O804161,UPI,,0
O809937,Debit Card,,0
O808936,Debit Card,,0
O810583,COD,,0
O801626,Credit Card,,0
O804536,Credit Card,,0
O800719,UPI,,0
O800615,Credit Card,,0
O809159,Credit Card,,0
O807498,UPI,,0
O811694,NetBanking,,0
O801190,COD,,0
O806282,Wallet,,0
O810753,COD,,0
O800941,COD,,0
O800176,UPI,,0
O800234,UPI,,0
O808323,COD,,0
O804237,UPI,,0
O808681,UPI,,0
O810349,Debit Card,,0
O810519,Credit Card,,0
O800094,NetBanking,,0
O809536,UPI,,0
O803130,UPI,,0
O811368,COD,,0
O809518,COD,,0
O804588,Credit Card,,0
O804835,COD,,0
O809787,UPI,,0
O802186,Credit Card,,0
O810420,UPI,,0
O810035,UPI,,0
O806400,Debit Card,,0
O808114,Debit Card,,0
O804542,Credit Card,,0
O810630,COD,,0
O805007,Credit Card,,0
O803212,Credit Card,,0
O805875,NetBanking,,0
O800380,UPI,,0
